TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1579848437.818985,multiProtocolGateway,stats,0,0,0,0,0
1579849038.321758,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579849038.321758,multiProtocolGateway,customDomains,33,39,42,46,71
1579849038.321758,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579849038.321758,multiProtocolGateway,mbaas_uri_to_host,94,96,94,133,187
1579849038.321758,multiProtocolGateway,stats,0,0,0,0,0
1579849638.941987,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579849638.941987,multiProtocolGateway,customDomains,33,35,40,45,71
1579849638.941987,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579849638.941987,multiProtocolGateway,mbaas_uri_to_host,98,105,96,131,187
1579849638.941987,multiProtocolGateway,stats,0,0,0,0,0
1579850239.42794,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579850239.42794,multiProtocolGateway,customDomains,47,48,43,44,71
1579850239.42794,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579850239.42794,multiProtocolGateway,mbaas_uri_to_host,85,100,96,128,187
1579850239.42794,multiProtocolGateway,stats,0,0,0,0,0
1579850839.943685,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579850839.943685,multiProtocolGateway,customDomains,38,44,47,44,71
1579850839.943685,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579850839.943685,multiProtocolGateway,mbaas_uri_to_host,112,113,99,127,187
1579850839.943685,multiProtocolGateway,stats,0,0,0,0,0
1579851440.530667,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579851440.530667,multiProtocolGateway,customDomains,36,47,48,44,69
1579851440.530667,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579851440.530667,multiProtocolGateway,mbaas_uri_to_host,77,81,148,111,165
1579851440.530667,multiProtocolGateway,stats,0,0,0,0,0
1579852041.03554,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579852041.03554,multiProtocolGateway,customDomains,61,45,48,45,69
1579852041.03554,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579852041.03554,multiProtocolGateway,mbaas_uri_to_host,93,99,98,110,165
1579852041.03554,multiProtocolGateway,stats,0,0,0,0,0
1579852641.544878,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579852641.544878,multiProtocolGateway,customDomains,40,45,50,46,69
1579852641.544878,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579852641.544878,multiProtocolGateway,mbaas_uri_to_host,94,126,106,111,165
1579852641.544878,multiProtocolGateway,stats,0,0,0,0,0
1579853242.035369,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579853242.035369,multiProtocolGateway,customDomains,53,48,50,48,69
1579853242.035369,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579853242.035369,multiProtocolGateway,mbaas_uri_to_host,129,102,109,113,165
1579853242.035369,multiProtocolGateway,stats,0,0,0,0,0
1579853842.555447,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579853842.555447,multiProtocolGateway,customDomains,50,49,51,49,69
1579853842.555447,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579853842.555447,multiProtocolGateway,mbaas_uri_to_host,118,103,99,113,165
1579853842.555447,multiProtocolGateway,stats,0,0,0,0,0
1579854443.101715,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579854443.101715,multiProtocolGateway,customDomains,60,57,53,50,69
1579854443.101715,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579854443.101715,multiProtocolGateway,mbaas_uri_to_host,618,232,103,114,165
1579854443.101715,multiProtocolGateway,stats,0,0,0,0,0
1579855043.706533,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579855043.706533,multiProtocolGateway,customDomains,45,61,69,54,68
1579855043.706533,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579855043.706533,multiProtocolGateway,mbaas_uri_to_host,80,96,165,118,158
1579855043.706533,multiProtocolGateway,stats,0,0,0,0,0
1579855644.238644,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579855644.238644,multiProtocolGateway,customDomains,40,47,58,55,68
1579855644.238644,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579855644.238644,multiProtocolGateway,mbaas_uri_to_host,91,92,102,118,158
1579855644.238644,multiProtocolGateway,stats,0,0,0,0,0
1579856244.730096,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579856244.730096,multiProtocolGateway,customDomains,57,71,61,57,68
1579856244.730096,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579856244.730096,multiProtocolGateway,mbaas_uri_to_host,92,96,100,118,158
1579856244.730096,multiProtocolGateway,stats,0,0,0,0,0
1579856845.234277,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579856845.234277,multiProtocolGateway,customDomains,48,70,70,60,68
1579856845.234277,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579856845.234277,multiProtocolGateway,mbaas_uri_to_host,81,97,123,120,158
1579856845.234277,multiProtocolGateway,stats,0,0,0,0,0
1579857445.786847,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579857445.786847,multiProtocolGateway,customDomains,76,64,66,63,68
1579857445.786847,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579857445.786847,multiProtocolGateway,mbaas_uri_to_host,104,123,109,121,158
1579857445.786847,multiProtocolGateway,stats,0,0,0,0,0
1579858046.347159,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579858046.347159,multiProtocolGateway,customDomains,41,57,63,64,68
1579858046.347159,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579858046.347159,multiProtocolGateway,mbaas_uri_to_host,72,96,100,121,158
1579858046.347159,multiProtocolGateway,stats,0,0,0,0,0
1579858646.842821,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579858646.842821,multiProtocolGateway,customDomains,58,62,65,64,68
1579858646.842821,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579858646.842821,multiProtocolGateway,mbaas_uri_to_host,86,114,166,121,157
1579858646.842821,multiProtocolGateway,stats,0,0,0,0,0
1579859247.403875,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579859247.403875,multiProtocolGateway,customDomains,59,66,64,65,68
1579859247.403875,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579859247.403875,multiProtocolGateway,mbaas_uri_to_host,114,103,106,121,157
1579859247.403875,multiProtocolGateway,stats,0,0,0,0,0
1579859847.905029,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579859847.905029,multiProtocolGateway,customDomains,41,63,70,66,68
1579859847.905029,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579859847.905029,multiProtocolGateway,mbaas_uri_to_host,76,99,94,120,157
1579859847.905029,multiProtocolGateway,stats,0,0,0,0,0
1579860449.251603,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579860449.251603,multiProtocolGateway,customDomains,79,70,69,66,68
1579860449.251603,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579860449.251603,multiProtocolGateway,mbaas_uri_to_host,75,103,107,118,157
1579860449.251603,multiProtocolGateway,stats,0,0,0,0,0
1579861049.769142,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579861049.769142,multiProtocolGateway,customDomains,72,59,65,66,68
1579861049.769142,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579861049.769142,multiProtocolGateway,mbaas_uri_to_host,90,85,103,117,157
1579861049.769142,multiProtocolGateway,stats,0,0,0,0,0
1579861650.254676,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579861650.254676,multiProtocolGateway,customDomains,78,73,77,68,68
1579861650.254676,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579861650.254676,multiProtocolGateway,mbaas_uri_to_host,75,125,89,115,157
1579861650.254676,multiProtocolGateway,stats,0,0,0,0,0
1579862250.738367,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579862250.738367,multiProtocolGateway,customDomains,54,61,66,68,68
1579862250.738367,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579862250.738367,multiProtocolGateway,mbaas_uri_to_host,134,99,167,115,155
1579862250.738367,multiProtocolGateway,stats,0,0,0,0,0
1579862851.220748,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579862851.220748,multiProtocolGateway,customDomains,44,69,63,68,68
1579862851.220748,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579862851.220748,multiProtocolGateway,mbaas_uri_to_host,159,186,110,116,155
1579862851.220748,multiProtocolGateway,stats,0,0,0,0,0
1579863451.810591,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579863451.810591,multiProtocolGateway,customDomains,86,61,61,67,68
1579863451.810591,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579863451.810591,multiProtocolGateway,mbaas_uri_to_host,115,144,114,119,155
1579863451.810591,multiProtocolGateway,stats,0,0,0,0,0
1579864052.317338,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579864052.317338,multiProtocolGateway,customDomains,44,61,63,66,68
1579864052.317338,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579864052.317338,multiProtocolGateway,mbaas_uri_to_host,164,130,112,120,155
1579864052.317338,multiProtocolGateway,stats,0,0,0,0,0
1579864652.900253,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579864652.900253,multiProtocolGateway,customDomains,43,57,62,65,68
1579864652.900253,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579864652.900253,multiProtocolGateway,mbaas_uri_to_host,141,117,127,123,155
1579864652.900253,multiProtocolGateway,stats,0,0,0,0,0
1579865253.413017,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579865253.413017,multiProtocolGateway,customDomains,61,56,62,63,68
1579865253.413017,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579865253.413017,multiProtocolGateway,mbaas_uri_to_host,118,117,105,125,155
1579865253.413017,multiProtocolGateway,stats,0,0,0,0,0
1579865853.96245,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579865853.96245,multiProtocolGateway,customDomains,82,62,60,62,68
1579865853.96245,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579865853.96245,multiProtocolGateway,mbaas_uri_to_host,119,97,176,128,154
1579865853.96245,multiProtocolGateway,stats,0,0,0,0,0
1579866454.514952,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579866454.514952,multiProtocolGateway,customDomains,54,61,63,62,68
1579866454.514952,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579866454.514952,multiProtocolGateway,mbaas_uri_to_host,73,89,113,128,154
1579866454.514952,multiProtocolGateway,stats,0,0,0,0,0
1579867056.885308,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579867056.885308,multiProtocolGateway,customDomains,42,52,60,62,68
1579867056.885308,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579867056.885308,multiProtocolGateway,mbaas_uri_to_host,89,90,98,126,154
1579867056.885308,multiProtocolGateway,stats,0,0,0,0,0
1579867657.480108,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579867657.480108,multiProtocolGateway,customDomains,50,53,63,62,68
1579867657.480108,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579867657.480108,multiProtocolGateway,mbaas_uri_to_host,87,93,111,126,154
1579867657.480108,multiProtocolGateway,stats,0,0,0,0,0
1579868257.967289,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579868257.967289,multiProtocolGateway,customDomains,49,64,59,61,68
1579868257.967289,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579868257.967289,multiProtocolGateway,mbaas_uri_to_host,110,84,98,122,154
1579868257.967289,multiProtocolGateway,stats,0,0,0,0,0
1579868858.503515,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579868858.503515,multiProtocolGateway,customDomains,62,60,61,61,68
1579868858.503515,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579868858.503515,multiProtocolGateway,mbaas_uri_to_host,111,115,98,121,154
1579868858.503515,multiProtocolGateway,stats,0,0,0,0,0
1579869458.996118,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579869458.996118,multiProtocolGateway,customDomains,53,56,61,61,67
1579869458.996118,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579869458.996118,multiProtocolGateway,mbaas_uri_to_host,86,89,155,116,152
1579869458.996118,multiProtocolGateway,stats,0,0,0,0,0
1579870059.532533,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579870059.532533,multiProtocolGateway,customDomains,74,54,65,62,67
1579870059.532533,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579870059.532533,multiProtocolGateway,mbaas_uri_to_host,131,98,109,115,152
1579870059.532533,multiProtocolGateway,stats,0,0,0,0,0
1579870660.022503,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579870660.022503,multiProtocolGateway,customDomains,71,74,68,63,67
1579870660.022503,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579870660.022503,multiProtocolGateway,mbaas_uri_to_host,138,117,115,117,152
1579870660.022503,multiProtocolGateway,stats,0,0,0,0,0
1579871260.53708,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579871260.53708,multiProtocolGateway,customDomains,53,56,67,63,67
1579871260.53708,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579871260.53708,multiProtocolGateway,mbaas_uri_to_host,80,86,131,121,152
1579871260.53708,multiProtocolGateway,stats,0,0,0,0,0
1579871861.024616,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579871861.024616,multiProtocolGateway,customDomains,75,60,60,64,67
1579871861.024616,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579871861.024616,multiProtocolGateway,mbaas_uri_to_host,113,96,97,120,152
1579871861.024616,multiProtocolGateway,stats,0,0,0,0,0
1579872461.538041,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579872461.538041,multiProtocolGateway,customDomains,65,56,61,64,67
1579872461.538041,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579872461.538041,multiProtocolGateway,mbaas_uri_to_host,124,110,107,122,152
1579872461.538041,multiProtocolGateway,stats,0,0,0,0,0
1579873062.020988,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579873062.020988,multiProtocolGateway,customDomains,39,56,66,64,67
1579873062.020988,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579873062.020988,multiProtocolGateway,mbaas_uri_to_host,90,99,227,139,152
1579873062.020988,multiProtocolGateway,stats,0,0,0,0,0
1579873662.545865,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579873662.545865,multiProtocolGateway,customDomains,76,75,61,64,67
1579873662.545865,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579873662.545865,multiProtocolGateway,mbaas_uri_to_host,110,117,119,140,152
1579873662.545865,multiProtocolGateway,stats,0,0,0,0,0
1579874263.011939,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579874263.011939,multiProtocolGateway,customDomains,41,56,63,63,67
1579874263.011939,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579874263.011939,multiProtocolGateway,mbaas_uri_to_host,147,171,115,140,152
1579874263.011939,multiProtocolGateway,stats,0,0,0,0,0
1579874863.479016,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579874863.479016,multiProtocolGateway,customDomains,52,74,70,63,67
1579874863.479016,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579874863.479016,multiProtocolGateway,mbaas_uri_to_host,92,146,135,140,152
1579874863.479016,multiProtocolGateway,stats,0,0,0,0,0
1579875463.969943,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579875463.969943,multiProtocolGateway,customDomains,35,69,75,65,67
1579875463.969943,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579875463.969943,multiProtocolGateway,mbaas_uri_to_host,138,153,124,144,152
1579875463.969943,multiProtocolGateway,stats,0,0,0,0,0
1579876064.463668,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579876064.463668,multiProtocolGateway,customDomains,36,70,69,67,67
1579876064.463668,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579876064.463668,multiProtocolGateway,mbaas_uri_to_host,132,96,113,146,152
1579876064.463668,multiProtocolGateway,stats,0,0,0,0,0
1579876664.940518,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579876664.940518,multiProtocolGateway,customDomains,61,57,75,68,66
1579876664.940518,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579876664.940518,multiProtocolGateway,mbaas_uri_to_host,142,106,233,147,132
1579876664.940518,multiProtocolGateway,stats,0,0,0,0,0
1579877265.443711,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579877265.443711,multiProtocolGateway,customDomains,85,79,75,71,66
1579877265.443711,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579877265.443711,multiProtocolGateway,mbaas_uri_to_host,126,109,136,149,132
1579877265.443711,multiProtocolGateway,stats,0,0,0,0,0
1579877866.029412,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579877866.029412,multiProtocolGateway,customDomains,82,83,73,72,66
1579877866.029412,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579877866.029412,multiProtocolGateway,mbaas_uri_to_host,117,136,115,150,132
1579877866.029412,multiProtocolGateway,stats,0,0,0,0,0
1579878466.499867,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579878466.499867,multiProtocolGateway,customDomains,109,68,77,74,66
1579878466.499867,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579878466.499867,multiProtocolGateway,mbaas_uri_to_host,106,125,137,150,132
1579878466.499867,multiProtocolGateway,stats,0,0,0,0,0
1579879066.997361,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579879066.997361,multiProtocolGateway,customDomains,36,80,85,76,66
1579879066.997361,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579879066.997361,multiProtocolGateway,mbaas_uri_to_host,130,109,120,150,132
1579879066.997361,multiProtocolGateway,stats,0,0,0,0,0
1579879667.463004,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579879667.463004,multiProtocolGateway,customDomains,107,92,88,78,66
1579879667.463004,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579879667.463004,multiProtocolGateway,mbaas_uri_to_host,618,183,129,151,132
1579879667.463004,multiProtocolGateway,stats,0,0,0,0,0
1579880267.988272,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579880267.988272,multiProtocolGateway,customDomains,87,74,93,81,66
1579880267.988272,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579880267.988272,multiProtocolGateway,mbaas_uri_to_host,113,101,202,145,132
1579880267.988272,multiProtocolGateway,stats,0,0,0,0,0
1579880868.451848,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579880868.451848,multiProtocolGateway,customDomains,77,100,88,83,66
1579880868.451848,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579880868.451848,multiProtocolGateway,mbaas_uri_to_host,88,113,128,143,132
1579880868.451848,multiProtocolGateway,stats,0,0,0,0,0
1579881468.906421,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579881468.906421,multiProtocolGateway,customDomains,61,89,89,86,66
1579881468.906421,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579881468.906421,multiProtocolGateway,mbaas_uri_to_host,109,123,114,144,132
1579881468.906421,multiProtocolGateway,stats,0,0,0,0,0
1579882069.382725,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579882069.382725,multiProtocolGateway,customDomains,38,70,88,88,66
1579882069.382725,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579882069.382725,multiProtocolGateway,mbaas_uri_to_host,93,91,110,140,132
1579882069.382725,multiProtocolGateway,stats,0,0,0,0,0
1579882669.888717,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579882669.888717,multiProtocolGateway,customDomains,65,102,90,89,66
1579882669.888717,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579882669.888717,multiProtocolGateway,mbaas_uri_to_host,104,108,109,139,132
1579882669.888717,multiProtocolGateway,stats,0,0,0,0,0
1579883270.35032,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579883270.35032,multiProtocolGateway,customDomains,83,91,89,89,66
1579883270.35032,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579883270.35032,multiProtocolGateway,mbaas_uri_to_host,111,128,112,137,132
1579883270.35032,multiProtocolGateway,stats,0,0,0,0,0
1579883870.833993,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579883870.833993,multiProtocolGateway,customDomains,80,100,99,90,66
1579883870.833993,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579883870.833993,multiProtocolGateway,mbaas_uri_to_host,88,98,200,135,132
1579883870.833993,multiProtocolGateway,stats,0,0,0,0,0
1579884471.337818,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579884471.337818,multiProtocolGateway,customDomains,175,92,91,91,66
1579884471.337818,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579884471.337818,multiProtocolGateway,mbaas_uri_to_host,439,155,123,135,132
1579884471.337818,multiProtocolGateway,stats,0,0,0,0,0
1579885071.806201,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579885071.806201,multiProtocolGateway,customDomains,39,84,90,91,66
1579885071.806201,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579885071.806201,multiProtocolGateway,mbaas_uri_to_host,123,115,111,134,132
1579885071.806201,multiProtocolGateway,stats,0,0,0,0,0
1579885672.327723,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579885672.327723,multiProtocolGateway,customDomains,134,88,94,92,66
1579885672.327723,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579885672.327723,multiProtocolGateway,mbaas_uri_to_host,102,95,114,134,132
1579885672.327723,multiProtocolGateway,stats,0,0,0,0,0
1579886272.881979,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579886272.881979,multiProtocolGateway,customDomains,65,105,99,93,66
1579886272.881979,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579886272.881979,multiProtocolGateway,mbaas_uri_to_host,86,117,124,136,132
1579886272.881979,multiProtocolGateway,stats,0,0,0,0,0
1579886873.408227,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579886873.408227,multiProtocolGateway,customDomains,131,99,94,94,66
1579886873.408227,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579886873.408227,multiProtocolGateway,mbaas_uri_to_host,74,140,119,137,132
1579886873.408227,multiProtocolGateway,stats,0,0,0,0,0
1579887473.865493,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579887473.865493,multiProtocolGateway,customDomains,93,97,103,95,67
1579887473.865493,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579887473.865493,multiProtocolGateway,mbaas_uri_to_host,133,111,240,147,132
1579887473.865493,multiProtocolGateway,stats,0,0,0,0,0
1579888074.328855,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579888074.328855,multiProtocolGateway,customDomains,109,119,100,96,67
1579888074.328855,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579888074.328855,multiProtocolGateway,mbaas_uri_to_host,109,102,113,146,132
1579888074.328855,multiProtocolGateway,stats,0,0,0,0,0
1579888674.807274,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579888674.807274,multiProtocolGateway,customDomains,190,120,103,98,67
1579888674.807274,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579888674.807274,multiProtocolGateway,mbaas_uri_to_host,131,128,122,147,132
