TIME,dpStatusHTTPTransactions2serviceClass,dpStatusHTTPTransactions2proxy,dpStatusHTTPTransactions2tenSeconds,dpStatusHTTPTransactions2oneMinute,dpStatusHTTPTransactions2tenMinutes,dpStatusHTTPTransactions2oneHour,dpStatusHTTPTransactions2oneDay
1579035073.256606,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579035073.256606,multiProtocolGateway,customDomains,383,344,340,347,496
1579035073.256606,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579035073.256606,multiProtocolGateway,mbaas_uri_to_host,70,51,61,53,49
1579035073.256606,multiProtocolGateway,stats,0,0,0,0,0
1579035673.548795,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579035673.548795,multiProtocolGateway,customDomains,342,322,337,343,496
1579035673.548795,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579035673.548795,multiProtocolGateway,mbaas_uri_to_host,62,48,52,54,49
1579035673.548795,multiProtocolGateway,stats,0,0,0,0,0
1579036273.855533,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579036273.855533,multiProtocolGateway,customDomains,340,314,330,339,496
1579036273.855533,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579036273.855533,multiProtocolGateway,mbaas_uri_to_host,68,44,51,54,49
1579036273.855533,multiProtocolGateway,stats,0,0,0,0,0
1579036874.195282,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579036874.195282,multiProtocolGateway,customDomains,358,309,313,335,496
1579036874.195282,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579036874.195282,multiProtocolGateway,mbaas_uri_to_host,69,52,58,53,49
1579036874.195282,multiProtocolGateway,stats,0,0,0,0,0
1579037474.532868,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579037474.532868,multiProtocolGateway,customDomains,337,304,312,329,496
1579037474.532868,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579037474.532868,multiProtocolGateway,mbaas_uri_to_host,82,45,49,53,49
1579037474.532868,multiProtocolGateway,stats,0,0,0,0,0
1579038074.843677,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579038074.843677,multiProtocolGateway,customDomains,332,283,296,325,496
1579038074.843677,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579038074.843677,multiProtocolGateway,mbaas_uri_to_host,66,53,51,54,49
1579038074.843677,multiProtocolGateway,stats,0,0,0,0,0
1579038675.162755,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579038675.162755,multiProtocolGateway,customDomains,324,277,286,318,496
1579038675.162755,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579038675.162755,multiProtocolGateway,mbaas_uri_to_host,67,48,60,54,49
1579038675.162755,multiProtocolGateway,stats,0,0,0,0,0
1579039275.474514,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579039275.474514,multiProtocolGateway,customDomains,295,257,267,306,496
1579039275.474514,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579039275.474514,multiProtocolGateway,mbaas_uri_to_host,59,47,49,53,49
1579039275.474514,multiProtocolGateway,stats,0,0,0,0,0
1579039875.801281,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579039875.801281,multiProtocolGateway,customDomains,224,261,264,295,496
1579039875.801281,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579039875.801281,multiProtocolGateway,mbaas_uri_to_host,48,55,56,53,49
1579039875.801281,multiProtocolGateway,stats,0,0,0,0,0
1579040476.095115,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579040476.095115,multiProtocolGateway,customDomains,274,255,256,285,496
1579040476.095115,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579040476.095115,multiProtocolGateway,mbaas_uri_to_host,67,50,59,54,49
1579040476.095115,multiProtocolGateway,stats,0,0,0,0,0
1579041076.427805,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579041076.427805,multiProtocolGateway,customDomains,308,263,247,275,496
1579041076.427805,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579041076.427805,multiProtocolGateway,mbaas_uri_to_host,70,46,47,54,49
1579041076.427805,multiProtocolGateway,stats,0,0,0,0,0
1579041676.759363,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579041676.759363,multiProtocolGateway,customDomains,275,233,239,265,494
1579041676.759363,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579041676.759363,multiProtocolGateway,mbaas_uri_to_host,70,44,44,53,49
1579041676.759363,multiProtocolGateway,stats,0,0,0,0,0
1579042277.05845,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579042277.05845,multiProtocolGateway,customDomains,239,217,237,256,494
1579042277.05845,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579042277.05845,multiProtocolGateway,mbaas_uri_to_host,59,46,55,52,49
1579042277.05845,multiProtocolGateway,stats,0,0,0,0,0
1579042877.391708,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579042877.391708,multiProtocolGateway,customDomains,274,230,210,247,494
1579042877.391708,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579042877.391708,multiProtocolGateway,mbaas_uri_to_host,60,46,45,51,49
1579042877.391708,multiProtocolGateway,stats,0,0,0,0,0
1579043477.698873,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579043477.698873,multiProtocolGateway,customDomains,187,214,227,240,494
1579043477.698873,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579043477.698873,multiProtocolGateway,mbaas_uri_to_host,63,45,46,51,49
1579043477.698873,multiProtocolGateway,stats,0,0,0,0,0
1579044078.027812,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579044078.027812,multiProtocolGateway,customDomains,225,229,214,232,494
1579044078.027812,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579044078.027812,multiProtocolGateway,mbaas_uri_to_host,53,45,58,49,49
1579044078.027812,multiProtocolGateway,stats,0,0,0,0,0
1579044680.17502,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579044680.17502,multiProtocolGateway,customDomains,177,175,210,228,494
1579044680.17502,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579044680.17502,multiProtocolGateway,mbaas_uri_to_host,49,42,43,49,49
1579044680.17502,multiProtocolGateway,stats,0,0,0,0,0
1579045280.587063,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579045280.587063,multiProtocolGateway,customDomains,153,164,181,217,488
1579045280.587063,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579045280.587063,multiProtocolGateway,mbaas_uri_to_host,50,40,45,49,49
1579045280.587063,multiProtocolGateway,stats,0,0,0,0,0
1579045880.920729,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579045880.920729,multiProtocolGateway,customDomains,171,179,175,207,488
1579045880.920729,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579045880.920729,multiProtocolGateway,mbaas_uri_to_host,58,43,54,49,49
1579045880.920729,multiProtocolGateway,stats,0,0,0,0,0
1579046481.221608,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579046481.221608,multiProtocolGateway,customDomains,149,168,178,200,488
1579046481.221608,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579046481.221608,multiProtocolGateway,mbaas_uri_to_host,57,40,46,48,49
1579046481.221608,multiProtocolGateway,stats,0,0,0,0,0
1579047081.548787,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579047081.548787,multiProtocolGateway,customDomains,141,153,159,192,488
1579047081.548787,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579047081.548787,multiProtocolGateway,mbaas_uri_to_host,68,50,46,48,49
1579047081.548787,multiProtocolGateway,stats,0,0,0,0,0
1579047681.870874,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579047681.870874,multiProtocolGateway,customDomains,118,142,146,181,488
1579047681.870874,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579047681.870874,multiProtocolGateway,mbaas_uri_to_host,73,47,53,49,49
1579047681.870874,multiProtocolGateway,stats,0,0,0,0,0
1579048282.197873,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579048282.197873,multiProtocolGateway,customDomains,125,138,137,167,488
1579048282.197873,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579048282.197873,multiProtocolGateway,mbaas_uri_to_host,46,44,44,48,49
1579048282.197873,multiProtocolGateway,stats,0,0,0,0,0
1579048882.518055,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579048882.518055,multiProtocolGateway,customDomains,121,125,127,158,484
1579048882.518055,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579048882.518055,multiProtocolGateway,mbaas_uri_to_host,85,48,47,48,49
1579048882.518055,multiProtocolGateway,stats,0,0,0,0,0
1579049482.875782,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579049482.875782,multiProtocolGateway,customDomains,116,117,120,150,484
1579049482.875782,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579049482.875782,multiProtocolGateway,mbaas_uri_to_host,58,48,61,49,49
1579049482.875782,multiProtocolGateway,stats,0,0,0,0,0
1579050083.211445,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579050083.211445,multiProtocolGateway,customDomains,108,115,114,139,484
1579050083.211445,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579050083.211445,multiProtocolGateway,mbaas_uri_to_host,72,50,49,50,49
1579050083.211445,multiProtocolGateway,stats,0,0,0,0,0
1579050683.611535,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579050683.611535,multiProtocolGateway,customDomains,194,201,150,131,484
1579050683.611535,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579050683.611535,multiProtocolGateway,mbaas_uri_to_host,69,57,50,51,49
1579050683.611535,multiProtocolGateway,stats,0,0,0,0,0
1579051283.92456,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579051283.92456,multiProtocolGateway,customDomains,182,190,190,136,484
1579051283.92456,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579051283.92456,multiProtocolGateway,mbaas_uri_to_host,55,44,61,51,49
1579051283.92456,multiProtocolGateway,stats,0,0,0,0,0
1579051884.231347,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579051884.231347,multiProtocolGateway,customDomains,179,187,186,144,484
1579051884.231347,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579051884.231347,multiProtocolGateway,mbaas_uri_to_host,80,45,47,52,49
1579051884.231347,multiProtocolGateway,stats,0,0,0,0,0
1579052484.537636,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579052484.537636,multiProtocolGateway,customDomains,175,181,185,153,484
1579052484.537636,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579052484.537636,multiProtocolGateway,mbaas_uri_to_host,63,45,49,53,50
1579052484.537636,multiProtocolGateway,stats,0,0,0,0,0
1579053084.858549,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579053084.858549,multiProtocolGateway,customDomains,166,181,183,163,484
1579053084.858549,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579053084.858549,multiProtocolGateway,mbaas_uri_to_host,72,47,60,53,50
1579053084.858549,multiProtocolGateway,stats,0,0,0,0,0
1579053685.230557,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579053685.230557,multiProtocolGateway,customDomains,159,179,175,173,484
1579053685.230557,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579053685.230557,multiProtocolGateway,mbaas_uri_to_host,47,41,49,53,50
1579053685.230557,multiProtocolGateway,stats,0,0,0,0,0
1579054285.536604,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579054285.536604,multiProtocolGateway,customDomains,75,94,103,177,484
1579054285.536604,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579054285.536604,multiProtocolGateway,mbaas_uri_to_host,58,47,48,52,50
1579054285.536604,multiProtocolGateway,stats,0,0,0,0,0
1579054885.851926,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579054885.851926,multiProtocolGateway,customDomains,79,94,92,162,484
1579054885.851926,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579054885.851926,multiProtocolGateway,mbaas_uri_to_host,65,55,61,52,50
1579054885.851926,multiProtocolGateway,stats,0,0,0,0,0
1579055486.172052,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579055486.172052,multiProtocolGateway,customDomains,73,94,91,146,484
1579055486.172052,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579055486.172052,multiProtocolGateway,mbaas_uri_to_host,64,49,49,53,50
1579055486.172052,multiProtocolGateway,stats,0,0,0,0,0
1579056086.521379,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579056086.521379,multiProtocolGateway,customDomains,102,116,110,132,484
1579056086.521379,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579056086.521379,multiProtocolGateway,mbaas_uri_to_host,67,54,44,52,50
1579056086.521379,multiProtocolGateway,stats,0,0,0,0,0
1579056686.851943,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579056686.851943,multiProtocolGateway,customDomains,103,115,114,120,484
1579056686.851943,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579056686.851943,multiProtocolGateway,mbaas_uri_to_host,51,53,65,52,50
1579056686.851943,multiProtocolGateway,stats,0,0,0,0,0
1579057287.208598,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579057287.208598,multiProtocolGateway,customDomains,93,112,114,109,484
1579057287.208598,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579057287.208598,multiProtocolGateway,mbaas_uri_to_host,52,51,51,53,50
1579057287.208598,multiProtocolGateway,stats,0,0,0,0,0
1579057887.543525,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579057887.543525,multiProtocolGateway,customDomains,95,106,110,104,484
1579057887.543525,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579057887.543525,multiProtocolGateway,mbaas_uri_to_host,81,63,53,54,50
1579057887.543525,multiProtocolGateway,stats,0,0,0,0,0
1579058487.869118,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579058487.869118,multiProtocolGateway,customDomains,80,96,104,107,484
1579058487.869118,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579058487.869118,multiProtocolGateway,mbaas_uri_to_host,101,57,63,54,50
1579058487.869118,multiProtocolGateway,stats,0,0,0,0,0
1579059088.215377,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579059088.215377,multiProtocolGateway,customDomains,75,92,92,107,484
1579059088.215377,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579059088.215377,multiProtocolGateway,mbaas_uri_to_host,64,46,52,55,50
1579059088.215377,multiProtocolGateway,stats,0,0,0,0,0
1579059688.58778,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579059688.58778,multiProtocolGateway,customDomains,84,95,94,106,485
1579059688.58778,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579059688.58778,multiProtocolGateway,mbaas_uri_to_host,47,40,47,56,50
1579059688.58778,multiProtocolGateway,stats,0,0,0,0,0
1579060288.904354,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579060288.904354,multiProtocolGateway,customDomains,81,97,94,103,485
1579060288.904354,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579060288.904354,multiProtocolGateway,mbaas_uri_to_host,65,42,57,55,50
1579060288.904354,multiProtocolGateway,stats,0,0,0,0,0
1579060889.22714,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579060889.22714,multiProtocolGateway,customDomains,100,108,98,100,485
1579060889.22714,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579060889.22714,multiProtocolGateway,mbaas_uri_to_host,55,51,46,54,50
1579060889.22714,multiProtocolGateway,stats,0,0,0,0,0
1579061489.572884,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579061489.572884,multiProtocolGateway,customDomains,91,105,105,98,485
1579061489.572884,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579061489.572884,multiProtocolGateway,mbaas_uri_to_host,50,59,53,53,50
1579061489.572884,multiProtocolGateway,stats,0,0,0,0,0
1579062089.872666,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579062089.872666,multiProtocolGateway,customDomains,109,123,111,97,485
1579062089.872666,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579062089.872666,multiProtocolGateway,mbaas_uri_to_host,37,53,64,53,50
1579062089.872666,multiProtocolGateway,stats,0,0,0,0,0
1579062690.203179,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579062690.203179,multiProtocolGateway,customDomains,101,118,111,101,485
1579062690.203179,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579062690.203179,multiProtocolGateway,mbaas_uri_to_host,32,51,53,53,50
1579062690.203179,multiProtocolGateway,stats,0,0,0,0,0
1579063290.525067,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579063290.525067,multiProtocolGateway,customDomains,101,120,114,104,485
1579063290.525067,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579063290.525067,multiProtocolGateway,mbaas_uri_to_host,41,51,51,54,51
1579063290.525067,multiProtocolGateway,stats,0,0,0,0,0
1579063890.831615,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579063890.831615,multiProtocolGateway,customDomains,105,121,118,107,485
1579063890.831615,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579063890.831615,multiProtocolGateway,mbaas_uri_to_host,41,53,63,54,51
1579063890.831615,multiProtocolGateway,stats,0,0,0,0,0
1579064491.154431,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579064491.154431,multiProtocolGateway,customDomains,133,150,128,112,485
1579064491.154431,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579064491.154431,multiProtocolGateway,mbaas_uri_to_host,56,51,51,55,51
1579064491.154431,multiProtocolGateway,stats,0,0,0,0,0
1579065091.487466,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579065091.487466,multiProtocolGateway,customDomains,149,162,144,117,485
1579065091.487466,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579065091.487466,multiProtocolGateway,mbaas_uri_to_host,66,60,54,56,51
1579065091.487466,multiProtocolGateway,stats,0,0,0,0,0
1579065691.810161,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579065691.810161,multiProtocolGateway,customDomains,146,166,153,124,485
1579065691.810161,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579065691.810161,multiProtocolGateway,mbaas_uri_to_host,44,55,63,56,51
1579065691.810161,multiProtocolGateway,stats,0,0,0,0,0
1579066292.160716,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579066292.160716,multiProtocolGateway,customDomains,159,186,166,131,485
1579066292.160716,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579066292.160716,multiProtocolGateway,mbaas_uri_to_host,32,48,47,56,51
1579066292.160716,multiProtocolGateway,stats,0,0,0,0,0
1579066892.467125,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579066892.467125,multiProtocolGateway,customDomains,180,194,182,142,485
1579066892.467125,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579066892.467125,multiProtocolGateway,mbaas_uri_to_host,33,51,49,55,51
1579066892.467125,multiProtocolGateway,stats,0,0,0,0,0
1579067492.775263,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579067492.775263,multiProtocolGateway,customDomains,180,206,198,153,485
1579067492.775263,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579067492.775263,multiProtocolGateway,mbaas_uri_to_host,48,47,61,54,51
1579067492.775263,multiProtocolGateway,stats,0,0,0,0,0
1579068093.098197,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579068093.098197,multiProtocolGateway,customDomains,232,256,221,167,485
1579068093.098197,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579068093.098197,multiProtocolGateway,mbaas_uri_to_host,35,45,50,54,51
1579068093.098197,multiProtocolGateway,stats,0,0,0,0,0
1579068693.428657,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579068693.428657,multiProtocolGateway,customDomains,249,270,254,185,485
1579068693.428657,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579068693.428657,multiProtocolGateway,mbaas_uri_to_host,47,54,51,54,51
1579068693.428657,multiProtocolGateway,stats,0,0,0,0,0
1579069293.74933,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579069293.74933,multiProtocolGateway,customDomains,252,266,267,203,485
1579069293.74933,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579069293.74933,multiProtocolGateway,mbaas_uri_to_host,34,48,60,53,51
1579069293.74933,multiProtocolGateway,stats,0,0,0,0,0
1579069894.0612,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579069894.0612,multiProtocolGateway,customDomains,285,305,288,223,485
1579069894.0612,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579069894.0612,multiProtocolGateway,mbaas_uri_to_host,33,46,43,53,51
1579069894.0612,multiProtocolGateway,stats,0,0,0,0,0
1579070494.380839,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579070494.380839,multiProtocolGateway,customDomains,353,343,329,244,485
1579070494.380839,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579070494.380839,multiProtocolGateway,mbaas_uri_to_host,36,45,44,52,52
1579070494.380839,multiProtocolGateway,stats,0,0,0,0,0
1579071094.714625,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579071094.714625,multiProtocolGateway,customDomains,465,476,396,270,485
1579071094.714625,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579071094.714625,multiProtocolGateway,mbaas_uri_to_host,37,42,55,51,52
1579071094.714625,multiProtocolGateway,stats,0,0,0,0,0
1579071695.039067,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579071695.039067,multiProtocolGateway,customDomains,667,652,522,309,485
1579071695.039067,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579071695.039067,multiProtocolGateway,mbaas_uri_to_host,56,46,45,50,52
1579071695.039067,multiProtocolGateway,stats,0,0,0,0,0
1579072295.381575,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579072295.381575,multiProtocolGateway,customDomains,831,825,772,374,485
1579072295.381575,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579072295.381575,multiProtocolGateway,mbaas_uri_to_host,68,52,51,50,52
1579072295.381575,multiProtocolGateway,stats,0,0,0,0,0
1579072895.720742,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579072895.720742,multiProtocolGateway,customDomains,897,891,883,469,485
1579072895.720742,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579072895.720742,multiProtocolGateway,mbaas_uri_to_host,60,48,59,49,52
1579072895.720742,multiProtocolGateway,stats,0,0,0,0,0
1579073496.069973,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,0
1579073496.069973,multiProtocolGateway,customDomains,837,894,890,573,485
1579073496.069973,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579073496.069973,multiProtocolGateway,mbaas_uri_to_host,38,47,48,50,52
1579073496.069973,multiProtocolGateway,stats,0,0,0,0,0
