TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1579034473.136413,ethernet,eth1-vip,0,0,0,0,0
1579034473.136413,ethernet,eth2,0,0,0,0,0
1579034473.136413,ethernet,eth3,0,0,0,0,0
1579035073.430085,ethernet,eth0,20870,20338,20389,39519,67894
1579035073.430085,ethernet,eth0-vip,0,0,0,0,0
1579035073.430085,ethernet,eth1,29521,27769,24355,54206,89640
1579035073.430085,ethernet,eth1-vip,0,0,0,0,0
1579035073.430085,ethernet,eth2,0,0,0,0,0
1579035073.430085,ethernet,eth3,0,0,0,0,0
1579035673.740077,ethernet,eth0,18028,571807,77015,39200,67502
1579035673.740077,ethernet,eth0-vip,0,0,0,0,0
1579035673.740077,ethernet,eth1,24140,23039,81959,53840,89616
1579035673.740077,ethernet,eth1-vip,0,0,0,0,0
1579035673.740077,ethernet,eth2,0,0,0,0,0
1579035673.740077,ethernet,eth3,0,0,0,0,0
1579036274.049919,ethernet,eth0,18564,18762,19197,48315,67502
1579036274.049919,ethernet,eth0-vip,0,0,0,0,0
1579036274.049919,ethernet,eth1,25472,23680,24804,53313,89616
1579036274.049919,ethernet,eth1-vip,0,0,0,0,0
1579036274.049919,ethernet,eth2,0,0,0,0,0
1579036274.049919,ethernet,eth3,0,0,0,0,0
1579036874.385199,ethernet,eth0,18876,17664,18261,38713,67502
1579036874.385199,ethernet,eth0-vip,0,0,0,0,0
1579036874.385199,ethernet,eth1,27274,22586,78831,52743,89616
1579036874.385199,ethernet,eth1-vip,0,0,0,0,0
1579036874.385199,ethernet,eth2,0,0,0,0,0
1579036874.385199,ethernet,eth3,0,0,0,0,0
1579037474.720996,ethernet,eth0,17712,570897,73515,38191,67502
1579037474.720996,ethernet,eth0-vip,0,0,0,0,0
1579037474.720996,ethernet,eth1,19139,23461,23672,52051,89616
1579037474.720996,ethernet,eth1-vip,0,0,0,0,0
1579037474.720996,ethernet,eth2,0,0,0,0,0
1579037474.720996,ethernet,eth3,0,0,0,0,0
1579038075.034225,ethernet,eth0,17860,16033,17046,37859,67502
1579038075.034225,ethernet,eth0-vip,0,0,0,0,0
1579038075.034225,ethernet,eth1,24065,21087,77340,42949,89616
1579038075.034225,ethernet,eth1-vip,0,0,0,0,0
1579038075.034225,ethernet,eth2,0,0,0,0,0
1579038075.034225,ethernet,eth3,0,0,0,0,0
1579038675.346207,ethernet,eth0,16917,15567,16513,37306,67502
1579038675.346207,ethernet,eth0-vip,0,0,0,0,0
1579038675.346207,ethernet,eth1,24977,22701,22020,51757,89616
1579038675.346207,ethernet,eth1-vip,0,0,0,0,0
1579038675.346207,ethernet,eth2,0,0,0,0,0
1579038675.346207,ethernet,eth3,0,0,0,0,0
1579039275.678808,ethernet,eth0,14830,14519,14995,36448,67454
1579039275.678808,ethernet,eth0-vip,0,0,0,0,0
1579039275.678808,ethernet,eth1,16302,18524,20556,41694,89043
1579039275.678808,ethernet,eth1-vip,0,0,0,0,0
1579039275.678808,ethernet,eth2,0,0,0,0,0
1579039275.678808,ethernet,eth3,0,0,0,0,0
1579039875.975884,ethernet,eth0,11471,14372,69941,35430,67454
1579039875.975884,ethernet,eth0-vip,0,0,0,0,0
1579039875.975884,ethernet,eth1,17633,19676,75762,50055,89043
1579039875.975884,ethernet,eth1-vip,0,0,0,0,0
1579039875.975884,ethernet,eth2,0,0,0,0,0
1579039875.975884,ethernet,eth3,0,0,0,0,0
1579040476.309467,ethernet,eth0,13151,13964,14263,34716,67454
1579040476.309467,ethernet,eth0-vip,0,0,0,0,0
1579040476.309467,ethernet,eth1,20359,18233,19621,40165,89043
1579040476.309467,ethernet,eth1-vip,0,0,0,0,0
1579040476.309467,ethernet,eth2,0,0,0,0,0
1579040476.309467,ethernet,eth3,0,0,0,0,0
1579041076.640666,ethernet,eth0,15707,14429,13882,33963,67454
1579041076.640666,ethernet,eth0-vip,0,0,0,0,0
1579041076.640666,ethernet,eth1,19551,17280,17980,39412,89043
1579041076.640666,ethernet,eth1-vip,0,0,0,0,0
1579041076.640666,ethernet,eth2,0,0,0,0,0
1579041076.640666,ethernet,eth3,0,0,0,0,0
1579041676.941272,ethernet,eth0,12882,12921,12984,24104,67454
1579041676.941272,ethernet,eth0-vip,0,0,0,0,0
1579041676.941272,ethernet,eth1,17319,13924,70791,47566,89043
1579041676.941272,ethernet,eth1-vip,0,0,0,0,0
1579041676.941272,ethernet,eth2,0,0,0,0,0
1579041676.941272,ethernet,eth3,0,0,0,0,0
1579042277.261753,ethernet,eth0,11704,11392,68497,32724,67454
1579042277.261753,ethernet,eth0-vip,0,0,0,0,0
1579042277.261753,ethernet,eth1,13114,13193,15016,37285,89043
1579042277.261753,ethernet,eth1-vip,0,0,0,0,0
1579042277.261753,ethernet,eth2,0,0,0,0,0
1579042277.261753,ethernet,eth3,0,0,0,0,0
1579042877.573835,ethernet,eth0,13013,12231,11197,32115,67165
1579042877.573835,ethernet,eth0-vip,0,0,0,0,0
1579042877.573835,ethernet,eth1,17809,13886,13003,35966,88252
1579042877.573835,ethernet,eth1-vip,0,0,0,0,0
1579042877.573835,ethernet,eth2,0,0,0,0,0
1579042877.573835,ethernet,eth3,0,0,0,0,0
1579043477.885335,ethernet,eth0,11345,11220,12092,22381,67165
1579043477.885335,ethernet,eth0-vip,0,0,0,0,0
1579043477.885335,ethernet,eth1,14722,12891,14490,25656,88252
1579043477.885335,ethernet,eth1-vip,0,0,0,0,0
1579043477.885335,ethernet,eth2,0,0,0,0,0
1579043477.885335,ethernet,eth3,0,0,0,0,0
1579044078.228519,ethernet,eth0,12517,11984,11498,21907,67165
1579044078.228519,ethernet,eth0-vip,0,0,0,0,0
1579044078.228519,ethernet,eth1,16278,14029,69299,33838,88252
1579044078.228519,ethernet,eth1-vip,0,0,0,0,0
1579044078.228519,ethernet,eth2,0,0,0,0,0
1579044078.228519,ethernet,eth3,0,0,0,0,0
1579044680.42566,ethernet,eth0,8684,8491,10776,21602,67165
1579044680.42566,ethernet,eth0-vip,0,0,0,0,0
1579044680.42566,ethernet,eth1,10832,10680,13212,33061,88252
1579044680.42566,ethernet,eth1-vip,0,0,0,0,0
1579044680.42566,ethernet,eth2,0,0,0,0,0
1579044680.42566,ethernet,eth3,0,0,0,0,0
1579045280.788331,ethernet,eth0,7845,7610,64133,30054,67165
1579045280.788331,ethernet,eth0-vip,0,0,0,0,0
1579045280.788331,ethernet,eth1,9437,9136,10972,22995,88252
1579045280.788331,ethernet,eth1-vip,0,0,0,0,0
1579045280.788331,ethernet,eth2,0,0,0,0,0
1579045280.788331,ethernet,eth3,0,0,0,0,0
1579045881.119223,ethernet,eth0,8731,8607,8769,20031,67165
1579045881.119223,ethernet,eth0-vip,0,0,0,0,0
1579045881.119223,ethernet,eth1,10032,10192,10696,22197,88252
1579045881.119223,ethernet,eth1-vip,0,0,0,0,0
1579045881.119223,ethernet,eth2,0,0,0,0,0
1579045881.119223,ethernet,eth3,0,0,0,0,0
1579046481.405853,ethernet,eth0,7927,7774,8342,19527,66385
1579046481.405853,ethernet,eth0-vip,0,0,0,0,0
1579046481.405853,ethernet,eth1,8942,9596,10816,21807,87359
1579046481.405853,ethernet,eth1-vip,0,0,0,0,0
1579046481.405853,ethernet,eth2,0,0,0,0,0
1579046481.405853,ethernet,eth3,0,0,0,0,0
1579047081.741347,ethernet,eth0,6691,6731,7465,18881,66385
1579047081.741347,ethernet,eth0-vip,0,0,0,0,0
1579047081.741347,ethernet,eth1,9154,8748,64987,30408,87359
1579047081.741347,ethernet,eth1-vip,0,0,0,0,0
1579047081.741347,ethernet,eth2,0,0,0,0,0
1579047081.741347,ethernet,eth3,0,0,0,0,0
1579047682.065571,ethernet,eth0,6031,6047,6585,18115,66385
1579047682.065571,ethernet,eth0-vip,0,0,0,0,0
1579047682.065571,ethernet,eth1,8725,8611,8893,20377,87359
1579047682.065571,ethernet,eth1-vip,0,0,0,0,0
1579047682.065571,ethernet,eth2,0,0,0,0,0
1579047682.065571,ethernet,eth3,0,0,0,0,0
1579048282.391913,ethernet,eth0,5855,5839,5952,17183,66385
1579048282.391913,ethernet,eth0-vip,0,0,0,0,0
1579048282.391913,ethernet,eth1,6986,8288,8299,19416,87359
1579048282.391913,ethernet,eth1-vip,0,0,0,0,0
1579048282.391913,ethernet,eth2,0,0,0,0,0
1579048282.391913,ethernet,eth3,0,0,0,0,0
1579048882.758054,ethernet,eth0,5220,4872,5230,7313,66385
1579048882.758054,ethernet,eth0-vip,0,0,0,0,0
1579048882.758054,ethernet,eth1,9544,11251,9942,18867,87359
1579048882.758054,ethernet,eth1-vip,0,0,0,0,0
1579048882.758054,ethernet,eth2,0,0,0,0,0
1579048882.758054,ethernet,eth3,0,0,0,0,0
1579049483.071962,ethernet,eth0,5057,4315,4984,6797,66385
1579049483.071962,ethernet,eth0-vip,0,0,0,0,0
1579049483.071962,ethernet,eth1,12216,9032,11054,19000,87359
1579049483.071962,ethernet,eth1-vip,0,0,0,0,0
1579049483.071962,ethernet,eth2,0,0,0,0,0
1579049483.071962,ethernet,eth3,0,0,0,0,0
1579050083.489553,ethernet,eth0,4595,4162,60160,6070,65831
1579050083.489553,ethernet,eth0-vip,0,0,0,0,0
1579050083.489553,ethernet,eth1,7360,565315,66565,18945,86806
1579050083.489553,ethernet,eth1-vip,0,0,0,0,0
1579050083.489553,ethernet,eth2,0,0,0,0,0
1579050083.489553,ethernet,eth3,0,0,0,0,0
1579050683.804724,ethernet,eth0,10777,10337,7122,14874,65831
1579050683.804724,ethernet,eth0-vip,0,0,0,0,0
1579050683.804724,ethernet,eth1,14121,14226,13512,19242,86806
1579050683.804724,ethernet,eth1-vip,0,0,0,0,0
1579050683.804724,ethernet,eth2,0,0,0,0,0
1579050683.804724,ethernet,eth3,0,0,0,0,0
1579051284.110303,ethernet,eth0,9363,9403,10071,15268,65831
1579051284.110303,ethernet,eth0-vip,0,0,0,0,0
1579051284.110303,ethernet,eth1,15905,15599,15038,20265,86806
1579051284.110303,ethernet,eth1-vip,0,0,0,0,0
1579051284.110303,ethernet,eth2,0,0,0,0,0
1579051284.110303,ethernet,eth3,0,0,0,0,0
1579051884.414378,ethernet,eth0,9697,9474,9673,15886,65831
1579051884.414378,ethernet,eth0-vip,0,0,0,0,0
1579051884.414378,ethernet,eth1,12086,16218,14947,21288,86806
1579051884.414378,ethernet,eth1-vip,0,0,0,0,0
1579051884.414378,ethernet,eth2,0,0,0,0,0
1579051884.414378,ethernet,eth3,0,0,0,0,0
1579052484.730823,ethernet,eth0,9276,9154,9610,16566,65831
1579052484.730823,ethernet,eth0-vip,0,0,0,0,0
1579052484.730823,ethernet,eth1,16159,14315,69809,22373,86806
1579052484.730823,ethernet,eth1-vip,0,0,0,0,0
1579052484.730823,ethernet,eth2,0,0,0,0,0
1579052484.730823,ethernet,eth3,0,0,0,0,0
1579053085.099621,ethernet,eth0,9174,9085,9580,17301,65831
1579053085.099621,ethernet,eth0-vip,0,0,0,0,0
1579053085.099621,ethernet,eth1,15356,16048,14552,32096,86806
1579053085.099621,ethernet,eth1-vip,0,0,0,0,0
1579053085.099621,ethernet,eth2,0,0,0,0,0
1579053085.099621,ethernet,eth3,0,0,0,0,0
1579053685.413106,ethernet,eth0,8525,8877,8955,18090,65880
1579053685.413106,ethernet,eth0-vip,0,0,0,0,0
1579053685.413106,ethernet,eth1,19244,14730,14362,32707,87405
1579053685.413106,ethernet,eth1-vip,0,0,0,0,0
1579053685.413106,ethernet,eth2,0,0,0,0,0
1579053685.413106,ethernet,eth3,0,0,0,0,0
1579054285.723974,ethernet,eth0,2496,2717,59055,18298,65880
1579054285.723974,ethernet,eth0-vip,0,0,0,0,0
1579054285.723974,ethernet,eth1,9724,10087,10138,23533,87405
1579054285.723974,ethernet,eth1-vip,0,0,0,0,0
1579054285.723974,ethernet,eth2,0,0,0,0,0
1579054285.723974,ethernet,eth3,0,0,0,0,0
1579054886.04614,ethernet,eth0,2945,2805,3217,17252,65880
1579054886.04614,ethernet,eth0-vip,0,0,0,0,0
1579054886.04614,ethernet,eth1,4982,9565,9612,22659,87405
1579054886.04614,ethernet,eth1-vip,0,0,0,0,0
1579054886.04614,ethernet,eth2,0,0,0,0,0
1579054886.04614,ethernet,eth3,0,0,0,0,0
1579055486.386041,ethernet,eth0,2370,2734,2852,16113,65880
1579055486.386041,ethernet,eth0-vip,0,0,0,0,0
1579055486.386041,ethernet,eth1,10511,10193,65438,31108,87405
1579055486.386041,ethernet,eth1-vip,0,0,0,0,0
1579055486.386041,ethernet,eth2,0,0,0,0,0
1579055486.386041,ethernet,eth3,0,0,0,0,0
1579056086.721517,ethernet,eth0,4578,4362,4247,15084,65880
1579056086.721517,ethernet,eth0-vip,0,0,0,0,0
1579056086.721517,ethernet,eth1,7588,11411,9790,30126,87405
1579056086.721517,ethernet,eth1-vip,0,0,0,0,0
1579056086.721517,ethernet,eth2,0,0,0,0,0
1579056086.721517,ethernet,eth3,0,0,0,0,0
1579056687.075153,ethernet,eth0,4666,4378,4542,14232,65880
1579056687.075153,ethernet,eth0-vip,0,0,0,0,0
1579056687.075153,ethernet,eth1,17556,11428,11538,20484,87405
1579056687.075153,ethernet,eth1-vip,0,0,0,0,0
1579056687.075153,ethernet,eth2,0,0,0,0,0
1579056687.075153,ethernet,eth3,0,0,0,0,0
1579057287.410374,ethernet,eth0,3715,4069,4318,13417,66278
1579057287.410374,ethernet,eth0-vip,0,0,0,0,0
1579057287.410374,ethernet,eth1,15712,10475,10960,19887,87581
1579057287.410374,ethernet,eth1-vip,0,0,0,0,0
1579057287.410374,ethernet,eth2,0,0,0,0,0
1579057287.410374,ethernet,eth3,0,0,0,0,0
1579057887.736513,ethernet,eth0,3796,3718,4283,3803,66278
1579057887.736513,ethernet,eth0-vip,0,0,0,0,0
1579057887.736513,ethernet,eth1,6397,8875,10607,19596,87581
1579057887.736513,ethernet,eth1-vip,0,0,0,0,0
1579057887.736513,ethernet,eth2,0,0,0,0,0
1579057887.736513,ethernet,eth3,0,0,0,0,0
1579058488.089987,ethernet,eth0,3197,3070,3882,4023,66278
1579058488.089987,ethernet,eth0-vip,0,0,0,0,0
1579058488.089987,ethernet,eth1,6028,10193,65714,19755,87581
1579058488.089987,ethernet,eth1-vip,0,0,0,0,0
1579058488.089987,ethernet,eth2,0,0,0,0,0
1579058488.089987,ethernet,eth3,0,0,0,0,0
1579059088.448247,ethernet,eth0,2531,3233,3022,4029,66278
1579059088.448247,ethernet,eth0-vip,0,0,0,0,0
1579059088.448247,ethernet,eth1,16913,11687,9838,19714,87581
1579059088.448247,ethernet,eth1-vip,0,0,0,0,0
1579059088.448247,ethernet,eth2,0,0,0,0,0
1579059088.448247,ethernet,eth3,0,0,0,0,0
1579059688.778224,ethernet,eth0,2912,2744,3382,4009,66278
1579059688.778224,ethernet,eth0-vip,0,0,0,0,0
1579059688.778224,ethernet,eth1,15891,11164,9830,19911,87581
1579059688.778224,ethernet,eth1-vip,0,0,0,0,0
1579059688.778224,ethernet,eth2,0,0,0,0,0
1579059688.778224,ethernet,eth3,0,0,0,0,0
1579060289.102804,ethernet,eth0,2687,2948,3191,3785,66278
1579060289.102804,ethernet,eth0-vip,0,0,0,0,0
1579060289.102804,ethernet,eth1,4814,11370,9699,19504,87581
1579060289.102804,ethernet,eth1-vip,0,0,0,0,0
1579060289.102804,ethernet,eth2,0,0,0,0,0
1579060289.102804,ethernet,eth3,0,0,0,0,0
1579060889.422724,ethernet,eth0,3438,3680,3330,3588,65908
1579060889.422724,ethernet,eth0-vip,0,0,0,0,0
1579060889.422724,ethernet,eth1,10490,9477,10386,19362,88123
1579060889.422724,ethernet,eth1-vip,0,0,0,0,0
1579060889.422724,ethernet,eth2,0,0,0,0,0
1579060889.422724,ethernet,eth3,0,0,0,0,0
1579061489.75358,ethernet,eth0,3591,3807,3884,3478,65908
1579061489.75358,ethernet,eth0-vip,0,0,0,0,0
1579061489.75358,ethernet,eth1,11547,10457,10736,19377,88123
1579061489.75358,ethernet,eth1-vip,0,0,0,0,0
1579061489.75358,ethernet,eth2,0,0,0,0,0
1579061489.75358,ethernet,eth3,0,0,0,0,0
1579062090.084798,ethernet,eth0,3578,4187,4319,3404,65908
1579062090.084798,ethernet,eth0-vip,0,0,0,0,0
1579062090.084798,ethernet,eth1,11440,9928,66521,28629,88123
1579062090.084798,ethernet,eth1-vip,0,0,0,0,0
1579062090.084798,ethernet,eth2,0,0,0,0,0
1579062090.084798,ethernet,eth3,0,0,0,0,0
1579062690.405318,ethernet,eth0,4250,4127,4147,3627,65908
1579062690.405318,ethernet,eth0-vip,0,0,0,0,0
1579062690.405318,ethernet,eth1,11597,9935,11142,19656,88123
1579062690.405318,ethernet,eth1-vip,0,0,0,0,0
1579062690.405318,ethernet,eth2,0,0,0,0,0
1579062690.405318,ethernet,eth3,0,0,0,0,0
1579063290.709598,ethernet,eth0,4251,4476,60317,13070,65908
1579063290.709598,ethernet,eth0-vip,0,0,0,0,0
1579063290.709598,ethernet,eth1,10026,11528,11579,19845,88123
1579063290.709598,ethernet,eth1-vip,0,0,0,0,0
1579063290.709598,ethernet,eth2,0,0,0,0,0
1579063290.709598,ethernet,eth3,0,0,0,0,0
1579063891.019416,ethernet,eth0,4499,4796,4977,13345,65908
1579063891.019416,ethernet,eth0-vip,0,0,0,0,0
1579063891.019416,ethernet,eth1,11508,10340,11485,20183,88123
1579063891.019416,ethernet,eth1-vip,0,0,0,0,0
1579063891.019416,ethernet,eth2,0,0,0,0,0
1579063891.019416,ethernet,eth3,0,0,0,0,0
1579064491.348135,ethernet,eth0,6397,6473,5388,13652,66308
1579064491.348135,ethernet,eth0-vip,0,0,0,0,0
1579064491.348135,ethernet,eth1,14426,13602,12448,20477,88173
1579064491.348135,ethernet,eth1-vip,0,0,0,0,0
1579064491.348135,ethernet,eth2,0,0,0,0,0
1579064491.348135,ethernet,eth3,0,0,0,0,0
1579065091.670506,ethernet,eth0,6549,6808,6374,14022,66308
1579065091.670506,ethernet,eth0-vip,0,0,0,0,0
1579065091.670506,ethernet,eth1,11031,12441,68723,30029,88173
1579065091.670506,ethernet,eth1-vip,0,0,0,0,0
1579065091.670506,ethernet,eth2,0,0,0,0,0
1579065091.670506,ethernet,eth3,0,0,0,0,0
1579065692.036741,ethernet,eth0,7562,7805,7231,14507,66308
1579065692.036741,ethernet,eth0-vip,0,0,0,0,0
1579065692.036741,ethernet,eth1,14244,13161,13754,21324,88173
1579065692.036741,ethernet,eth1-vip,0,0,0,0,0
1579065692.036741,ethernet,eth2,0,0,0,0,0
1579065692.036741,ethernet,eth3,0,0,0,0,0
1579066292.343801,ethernet,eth0,8223,9258,8033,15029,66308
1579066292.343801,ethernet,eth0-vip,0,0,0,0,0
1579066292.343801,ethernet,eth1,14698,15314,15470,21827,88173
1579066292.343801,ethernet,eth1-vip,0,0,0,0,0
1579066292.343801,ethernet,eth2,0,0,0,0,0
1579066292.343801,ethernet,eth3,0,0,0,0,0
1579066892.655327,ethernet,eth0,9494,9511,9052,6474,66308
1579066892.655327,ethernet,eth0-vip,0,0,0,0,0
1579066892.655327,ethernet,eth1,18347,16294,71716,22632,88173
1579066892.655327,ethernet,eth1-vip,0,0,0,0,0
1579066892.655327,ethernet,eth2,0,0,0,0,0
1579066892.655327,ethernet,eth3,0,0,0,0,0
1579067492.960274,ethernet,eth0,9948,10593,10336,7254,66308
1579067492.960274,ethernet,eth0-vip,0,0,0,0,0
1579067492.960274,ethernet,eth1,15957,18005,17405,32689,88173
1579067492.960274,ethernet,eth1-vip,0,0,0,0,0
1579067492.960274,ethernet,eth2,0,0,0,0,0
1579067492.960274,ethernet,eth3,0,0,0,0,0
1579068093.297004,ethernet,eth0,13631,14949,67509,17489,66314
1579068093.297004,ethernet,eth0-vip,0,0,0,0,0
1579068093.297004,ethernet,eth1,23366,27059,21378,33822,88755
1579068093.297004,ethernet,eth1-vip,0,0,0,0,0
1579068093.297004,ethernet,eth2,0,0,0,0,0
1579068093.297004,ethernet,eth3,0,0,0,0,0
1579068693.629648,ethernet,eth0,14977,15177,14327,18758,66314
1579068693.629648,ethernet,eth0-vip,0,0,0,0,0
1579068693.629648,ethernet,eth1,21438,23749,81099,26659,88755
1579068693.629648,ethernet,eth1-vip,0,0,0,0,0
1579068693.629648,ethernet,eth2,0,0,0,0,0
1579068693.629648,ethernet,eth3,0,0,0,0,0
1579069293.924386,ethernet,eth0,14796,14852,15485,20119,66314
1579069293.924386,ethernet,eth0-vip,0,0,0,0,0
1579069293.924386,ethernet,eth1,19553,21551,21310,37421,88755
1579069293.924386,ethernet,eth1-vip,0,0,0,0,0
1579069293.924386,ethernet,eth2,0,0,0,0,0
1579069293.924386,ethernet,eth3,0,0,0,0,0
1579069894.252661,ethernet,eth0,17063,17700,71931,21493,66314
1579069894.252661,ethernet,eth0-vip,0,0,0,0,0
1579069894.252661,ethernet,eth1,22109,577736,23710,38648,88755
1579069894.252661,ethernet,eth1-vip,0,0,0,0,0
1579069894.252661,ethernet,eth2,0,0,0,0,0
1579069894.252661,ethernet,eth3,0,0,0,0,0
1579070494.569288,ethernet,eth0,21564,20666,20124,32298,66314
1579070494.569288,ethernet,eth0-vip,0,0,0,0,0
1579070494.569288,ethernet,eth1,42001,32454,85398,49560,88755
1579070494.569288,ethernet,eth1-vip,0,0,0,0,0
1579070494.569288,ethernet,eth2,0,0,0,0,0
1579070494.569288,ethernet,eth3,0,0,0,0,0
1579071094.907867,ethernet,eth0,29776,29925,24436,34308,66314
1579071094.907867,ethernet,eth0-vip,0,0,0,0,0
1579071094.907867,ethernet,eth1,54009,53080,97977,43443,88755
1579071094.907867,ethernet,eth1-vip,0,0,0,0,0
1579071094.907867,ethernet,eth2,0,0,0,0,0
1579071094.907867,ethernet,eth3,0,0,0,0,0
1579071695.252003,ethernet,eth0,48625,44077,88915,37096,66360
1579071695.252003,ethernet,eth0-vip,0,0,0,0,0
1579071695.252003,ethernet,eth1,131033,105278,128463,58795,88940
1579071695.252003,ethernet,eth1-vip,0,0,0,0,0
1579071695.252003,ethernet,eth2,0,0,0,0,0
1579071695.252003,ethernet,eth3,0,0,0,0,0
1579072295.585787,ethernet,eth0,62292,60996,107921,42198,66360
1579072295.585787,ethernet,eth0-vip,0,0,0,0,0
1579072295.585787,ethernet,eth1,144589,659925,289743,89859,88940
1579072295.585787,ethernet,eth1-vip,0,0,0,0,0
1579072295.585787,ethernet,eth2,0,0,0,0,0
1579072295.585787,ethernet,eth3,0,0,0,0,0
1579072895.927023,ethernet,eth0,67677,64858,118449,58770,66360
1579072895.927023,ethernet,eth0-vip,0,0,0,0,0
1579072895.927023,ethernet,eth1,3204583,656333,259627,127593,88940
1579072895.927023,ethernet,eth1-vip,0,0,0,0,0
1579072895.927023,ethernet,eth2,0,0,0,0,0
1579072895.927023,ethernet,eth3,0,0,0,0,0
1579073496.269802,ethernet,eth0,66584,69060,122126,85283,66360
1579073496.269802,ethernet,eth0-vip,0,0,0,0,0
1579073496.269802,ethernet,eth1,154001,159179,307810,175730,88940
1579073496.269802,ethernet,eth1-vip,0,0,0,0,0
1579073496.269802,ethernet,eth2,0,0,0,0,0
1579073496.269802,ethernet,eth3,0,0,0,0,0
